order_item_id,order_id,product_id,quantity,price,discount,total
1389,457,4,2,1366.71,221.86,2733.42
1390,458,25,1,1858.16,269.23,1858.16
1391,459,64,1,1984.53,452.85,1984.53
1392,459,27,2,1694.13,103.61,3388.26
1393,459,76,3,1693.0,33.96,5079.0
1394,459,72,4,234.99,20.81,939.96
1395,460,41,4,1893.33,329.49,7573.32
1396,460,17,3,1402.09,400.55,4206.27
1397,460,89,5,894.4,220.41,4472.0
1398,460,82,4,1244.63,355.79,4978.52
1399,460,35,1,748.88,53.03,748.88
1400,461,16,4,448.8,77.67,1795.2
1401,462,9,5,323.05,31.15,1615.25
1402,463,5,3,1122.19,55.82,3366.57
1403,463,58,4,1206.88,172.29,4827.52
1404,463,71,3,292.59,3.0,877.77
1405,464,77,5,144.36,40.39,721.8
1406,465,22,1,801.82,221.5,801.82
1407,465,73,4,1388.49,400.67,5553.96
1408,465,97,5,86.09,24.92,430.45
1409,465,25,5,855.54,167.68,4277.7
1410,466,78,1,1463.23,183.7,1463.23
1411,466,12,3,200.08,53.65,600.24
1412,467,20,5,1443.1,372.26,7215.5
1413,468,21,3,1292.9,116.16,3878.7
1414,468,10,1,693.45,2.47,693.45
1415,468,25,1,824.57,28.65,824.57
1416,468,11,2,1755.88,127.2,3511.76
1417,469,42,2,194.38,10.83,388.76
1418,470,80,4,1941.35,29.96,7765.4
1419,470,87,1,1946.39,236.19,1946.39
1420,471,87,5,1097.92,218.98,5489.6
1421,471,68,4,1292.17,232.28,5168.68
1422,471,9,3,1250.07,234.19,3750.21
1423,471,23,5,430.19,53.7,2150.95
1424,472,28,2,501.62,3.92,1003.24
1425,472,37,5,25.59,6.2,127.95
1426,473,42,5,1674.6,132.51,8373.0
1427,473,66,4,668.14,30.44,2672.56
1428,474,72,1,942.61,217.37,942.61
1429,475,40,5,844.8,73.77,4224.0
1430,475,63,3,1470.07,341.29,4410.21
1431,475,20,2,658.34,127.01,1316.68
1432,475,83,1,1493.3,221.46,1493.3
1433,476,53,1,141.66,18.07,141.66
1434,476,43,1,1351.8,2.72,1351.8
1435,476,30,5,1490.76,388.51,7453.8
1436,476,28,5,1477.1,128.63,7385.5
1437,476,26,5,214.88,34.25,1074.4
1438,477,2,1,1915.24,281.67,1915.24
1439,477,26,2,1204.05,331.66,2408.1
1440,477,53,5,1645.52,164.48,8227.6
1441,477,28,4,1499.65,351.2,5998.6
1442,477,13,3,24.61,4.91,73.83
1443,478,64,3,1999.46,487.99,5998.38
1444,479,52,1,1427.08,345.8,1427.08
1445,479,62,4,792.32,172.35,3169.28
1446,479,60,3,1310.92,198.46,3932.76
1447,480,35,5,934.67,14.9,4673.35
1448,480,91,4,1100.31,188.77,4401.24
1449,480,16,2,997.46,288.02,1994.92
1450,480,75,3,1384.15,138.74,4152.45
1451,481,47,4,233.83,14.39,935.32
1452,481,86,5,575.64,19.44,2878.2
1453,481,77,4,1265.52,196.39,5062.08
1454,481,52,4,349.47,11.68,1397.88
1455,482,86,1,255.88,14.27,255.88
1456,483,50,4,915.2,263.63,3660.8
1457,483,49,2,969.8,248.91,1939.6
1458,484,66,1,882.17,161.07,882.17
1459,484,92,5,1179.59,56.38,5897.95
1460,484,96,3,803.82,57.0,2411.46
1461,484,77,4,1766.89,206.0,7067.56
1462,485,62,5,1352.93,108.04,6764.65
1463,486,93,5,648.94,40.27,3244.7
1464,486,63,1,1842.41,168.93,1842.41
1465,486,94,1,1105.46,319.52,1105.46
1466,487,79,5,281.47,68.13,1407.35
1467,487,30,5,1117.28,253.66,5586.4
1468,488,77,4,1975.78,492.24,7903.12
1469,488,97,5,666.29,103.12,3331.45
1470,488,91,4,1253.2,156.01,5012.8
1471,489,10,5,1755.47,346.89,8777.35
1472,489,41,2,1857.43,399.99,3714.86
1473,489,29,1,744.25,223.19,744.25
1474,489,49,5,1879.43,441.98,9397.15
1475,490,29,1,657.97,85.47,657.97
1476,490,61,3,256.19,48.44,768.57
1477,490,64,2,893.79,128.41,1787.58
1478,490,4,2,1862.03,438.56,3724.06
1479,490,94,3,1340.89,106.91,4022.67
1480,491,56,2,1951.6,517.8,3903.2
1481,491,90,5,1866.03,170.51,9330.15
1482,492,3,2,635.5,75.51,1271.0
1483,492,79,4,689.49,119.75,2757.96
1484,492,98,4,213.76,47.99,855.04
1485,492,77,4,1094.72,183.94,4378.88
1486,492,88,1,1860.39,350.5,1860.39
1487,493,12,1,1600.9,376.92,1600.9
1488,494,40,2,1715.9,207.34,3431.8
1489,494,65,3,1899.35,126.95,5698.05
1490,494,33,2,398.95,92.36,797.9
1491,495,63,5,1959.61,396.68,9798.05
1492,496,20,1,894.79,156.94,894.79
1493,496,23,2,1237.72,27.97,2475.44
1494,496,6,1,904.12,72.12,904.12
1495,496,66,1,665.86,73.4,665.86
1496,497,25,1,1883.08,394.24,1883.08
1497,497,97,4,400.97,37.78,1603.88
1498,497,21,2,1194.84,159.44,2389.68
1499,497,6,3,1334.67,254.85,4004.01
1500,498,20,3,764.45,158.61,2293.35
1501,498,60,2,1158.69,306.89,2317.38
1502,498,27,5,1011.91,116.84,5059.55
1503,499,82,2,1774.1,311.31,3548.2
1504,499,20,5,1375.63,251.08,6878.15
1505,499,72,3,634.74,147.93,1904.22
1506,499,22,2,1623.36,61.97,3246.72
1507,500,89,2,467.61,100.28,935.22
1508,500,36,3,1031.99,29.52,3095.97
1509,500,20,5,955.65,201.83,4778.25
1510,501,95,1,943.27,69.45,943.27
1511,501,19,2,801.88,130.6,1603.76
1512,501,93,3,1425.86,180.79,4277.58
1513,502,24,3,1671.53,30.96,5014.59
1514,502,96,3,1956.91,10.3,5870.73
1515,503,7,4,637.2,189.5,2548.8
1516,503,89,2,1213.0,289.41,2426.0
1517,504,15,2,278.59,24.8,557.18
1518,505,72,4,1910.36,269.08,7641.44
1519,505,51,5,1626.3,188.59,8131.5
1520,505,46,1,843.93,100.88,843.93
1521,506,85,3,1006.79,250.44,3020.37
1522,506,56,2,1698.43,39.07,3396.86
1523,506,44,2,1344.23,307.22,2688.46
1524,507,88,1,130.66,18.97,130.66
1525,507,37,3,998.46,213.56,2995.38
1526,507,63,5,1733.33,389.95,8666.65
1527,508,44,5,221.6,16.67,1108.0
1528,509,77,2,570.64,103.72,1141.28
1529,509,64,2,1892.89,487.86,3785.78
1530,509,26,1,872.74,220.15,872.74
1531,510,38,5,124.93,31.42,624.65
1532,510,99,4,14.18,3.36,56.72
1533,510,36,1,491.14,91.98,491.14
1534,510,63,1,155.43,12.76,155.43
1535,511,65,4,1504.17,97.75,6016.68
1536,511,24,2,723.04,23.31,1446.08
1537,511,37,4,1391.83,221.38,5567.32
1538,511,87,2,1209.84,83.38,2419.68
1539,511,15,3,202.85,50.96,608.55
1540,512,73,1,25.28,5.76,25.28
1541,512,98,4,1928.92,298.36,7715.68
1542,513,76,3,1272.51,312.38,3817.53
1543,513,69,1,905.82,165.2,905.82
1544,513,28,1,365.41,70.87,365.41
1545,514,49,1,424.34,107.65,424.34
1546,514,56,3,196.68,21.04,590.04
1547,514,73,4,594.88,112.63,2379.52
1548,514,100,5,415.84,62.48,2079.2
1549,515,63,4,376.76,109.76,1507.04
1550,516,50,2,1205.24,271.85,2410.48
1551,517,21,3,1525.29,232.61,4575.87
1552,517,93,2,300.5,35.98,601.0
1553,517,100,3,371.66,8.21,1114.98
1554,518,94,2,868.81,241.22,1737.62
1555,518,16,4,513.1,72.85,2052.4
1556,519,93,2,998.41,289.08,1996.82
1557,519,25,5,775.93,66.8,3879.65
1558,519,96,4,1154.21,127.01,4616.84
1559,519,59,4,1990.46,369.66,7961.84
1560,520,65,3,673.41,179.82,2020.23
1561,520,74,1,1095.57,95.48,1095.57
1562,520,43,5,1805.93,285.71,9029.65
1563,521,62,1,1082.71,170.63,1082.71
1564,521,73,4,1260.6,324.1,5042.4
1565,521,60,3,384.14,23.68,1152.42
1566,521,19,2,337.55,7.55,675.1
1567,522,19,3,1878.37,234.71,5635.11
1568,522,84,5,1755.09,169.35,8775.45
1569,522,17,3,62.22,9.68,186.66
1570,522,69,5,1845.11,352.58,9225.55
1571,522,3,2,1859.24,140.6,3718.48
1572,523,59,5,147.5,17.97,737.5
1573,523,56,4,1179.69,43.87,4718.76
1574,523,55,1,1185.08,224.96,1185.08
1575,523,86,4,858.64,106.84,3434.56
1576,523,1,1,1495.28,16.02,1495.28
1577,524,53,2,1868.14,117.31,3736.28
1578,524,21,1,662.84,126.33,662.84
1579,525,63,1,1996.2,137.03,1996.2
1580,525,57,1,1967.87,174.3,1967.87
1581,525,42,4,183.13,27.23,732.52
1582,525,43,1,671.64,11.06,671.64
1583,525,7,3,767.82,53.62,2303.46
1584,526,81,5,1196.77,116.33,5983.85
1585,526,18,4,828.34,208.12,3313.36
1586,527,91,2,1083.25,129.91,2166.5
1587,528,83,3,842.89,219.67,2528.67
1588,529,74,3,481.34,117.79,1444.02
1589,530,55,1,1044.22,250.13,1044.22
1590,530,19,1,45.3,7.9,45.3
1591,530,42,4,1733.12,367.72,6932.48
1592,531,47,5,1811.27,193.44,9056.35
1593,531,5,3,263.42,28.93,790.26
1594,532,67,4,256.82,44.04,1027.28
1595,532,32,5,1886.65,216.13,9433.25
1596,532,54,4,1869.09,410.41,7476.36
1597,533,12,5,813.86,232.33,4069.3
1598,533,35,2,420.41,106.13,840.82
1599,534,75,2,846.61,251.18,1693.22
1600,534,38,3,480.66,69.82,1441.98
1601,535,79,3,1437.36,188.3,4312.08
1602,535,34,3,192.25,49.8,576.75
1603,535,78,5,1030.58,190.69,5152.9
1604,535,4,3,440.8,61.82,1322.4
1605,535,75,2,582.1,90.37,1164.2
1606,536,77,5,1135.95,26.83,5679.75
1607,536,4,2,1733.99,273.53,3467.98
1608,536,64,1,1034.86,6.84,1034.86
1609,536,98,2,1696.7,211.41,3393.4
1610,536,8,5,1706.19,67.61,8530.95
1611,537,31,2,1348.75,307.65,2697.5
1612,537,35,4,1597.0,416.92,6388.0
1613,537,62,3,513.38,45.23,1540.14
1614,537,66,3,1936.15,559.25,5808.45
1615,537,93,4,966.67,177.9,3866.68
1616,538,8,2,1831.78,335.2,3663.56
1617,538,44,3,541.28,36.55,1623.84
1618,538,1,2,1074.37,196.23,2148.74
1619,538,82,4,782.08,142.55,3128.32
1620,538,95,1,593.3,79.68,593.3
1621,539,97,3,743.77,134.91,2231.31
1622,540,95,5,1855.82,307.75,9279.1
1623,540,86,4,1798.61,249.48,7194.44
1624,541,93,4,502.4,121.14,2009.6
1625,541,88,2,316.78,25.5,633.56
1626,541,5,1,388.7,104.11,388.7
1627,541,54,2,1362.75,46.33,2725.5
1628,542,94,4,1182.42,22.36,4729.68
1629,542,15,3,1021.61,83.19,3064.83
1630,543,71,5,961.43,217.9,4807.15
1631,543,4,3,1384.23,345.58,4152.69
1632,543,48,1,1673.18,91.48,1673.18
1633,544,39,4,1260.23,38.26,5040.92
1634,544,62,1,1813.27,342.7,1813.27
1635,544,31,4,948.99,120.41,3795.96
1636,544,83,1,450.05,95.97,450.05
1637,544,58,4,1062.68,44.67,4250.72
1638,545,93,3,1136.28,74.56,3408.84
1639,545,74,1,59.38,0.95,59.38
1640,546,67,1,1126.19,315.19,1126.19
1641,546,48,3,216.25,55.02,648.75
1642,546,54,1,13.48,1.16,13.48
1643,547,99,5,1952.07,233.5,9760.35
1644,547,75,5,821.38,177.18,4106.9
1645,547,83,4,1422.12,272.79,5688.48
1646,547,86,4,1566.74,381.74,6266.96
1647,548,49,5,1317.22,288.42,6586.1
1648,549,49,5,392.62,23.27,1963.1
1649,549,77,1,679.4,128.94,679.4
1650,549,3,5,330.78,0.75,1653.9
1651,549,23,5,779.46,145.31,3897.3
1652,550,46,3,1171.91,281.22,3515.73
1653,551,60,5,769.61,175.62,3848.05
1654,551,81,4,1327.7,229.7,5310.8
1655,551,93,4,224.74,49.01,898.96
1656,551,82,1,1197.98,99.18,1197.98
1657,552,27,4,396.0,32.05,1584.0
1658,552,23,1,1856.73,507.38,1856.73
1659,553,10,3,403.26,42.21,1209.78
1660,553,77,3,1649.49,434.19,4948.47
1661,553,26,1,1655.17,176.02,1655.17
1662,553,67,5,568.66,80.4,2843.3
1663,554,17,2,204.72,18.62,409.44
1664,554,28,3,839.59,207.95,2518.77
1665,554,51,5,1559.66,267.31,7798.3
1666,554,21,4,328.58,2.19,1314.32
1667,555,74,3,1669.17,192.71,5007.51
1668,556,46,5,1665.0,351.8,8325.0
1669,556,83,5,1975.11,24.07,9875.55
1670,556,61,5,1730.5,122.69,8652.5
1671,556,48,2,110.34,30.85,220.68
1672,556,81,1,162.18,1.66,162.18
1673,557,49,3,1359.56,379.04,4078.68
1674,557,11,5,1288.35,367.02,6441.75
1675,557,23,4,952.61,186.8,3810.44
1676,558,19,1,1172.5,158.72,1172.5
1677,558,88,2,515.52,51.86,1031.04
1678,558,38,5,1154.2,122.43,5771.0
1679,559,57,3,751.32,181.18,2253.96
1680,559,15,3,1355.82,389.52,4067.46
1681,559,30,1,401.96,58.38,401.96
1682,559,51,5,1913.95,254.89,9569.75
1683,560,45,1,984.75,168.17,984.75
1684,561,20,3,1353.52,177.41,4060.56
1685,561,73,2,1297.45,314.21,2594.9
1686,561,83,4,1731.44,290.7,6925.76
1687,562,44,2,1289.69,60.61,2579.38
1688,562,92,5,1749.01,101.66,8745.05
1689,563,49,2,260.29,61.69,520.58
1690,563,41,5,1770.2,226.46,8851.0
1691,563,16,3,846.24,229.84,2538.72
1692,563,48,4,344.27,28.53,1377.08
1693,564,67,5,774.0,23.4,3870.0
1694,564,97,5,1725.65,394.62,8628.25
1695,564,19,5,838.68,241.78,4193.4
1696,565,21,5,926.72,82.59,4633.6
1697,565,98,4,1392.94,348.39,5571.76
1698,565,96,1,1825.65,410.62,1825.65
1699,565,99,4,1115.29,265.87,4461.16
1700,565,42,1,598.23,112.27,598.23
1701,566,87,4,1362.44,151.51,5449.76
1702,567,80,3,1908.32,513.9,5724.96
1703,567,79,5,1028.74,96.62,5143.7
1704,567,57,2,931.77,247.53,1863.54
1705,567,15,4,529.36,33.93,2117.44
1706,568,61,4,1180.46,31.39,4721.84
1707,568,51,2,427.28,16.7,854.56
1708,569,47,5,1225.67,307.71,6128.35
1709,570,100,4,450.6,15.73,1802.4
1710,571,15,5,1580.98,113.87,7904.9
1711,572,53,2,982.03,93.16,1964.06
1712,572,35,4,953.7,262.49,3814.8
1713,572,89,1,707.71,57.42,707.71
1714,573,42,1,1012.27,103.61,1012.27
1715,574,93,3,503.89,52.48,1511.67
1716,574,56,1,378.93,44.16,378.93
1717,574,11,3,1880.74,187.39,5642.22
1718,574,86,3,506.38,29.66,1519.14
1719,574,84,2,1296.53,153.94,2593.06
1720,575,51,4,58.7,17.51,234.8
1721,576,87,2,1037.76,171.14,2075.52
1722,576,35,3,1238.0,60.4,3714.0
1723,576,18,1,439.51,61.87,439.51
1724,577,17,2,1001.3,6.66,2002.6
1725,577,21,1,371.32,78.2,371.32
1726,577,36,1,584.63,165.55,584.63
1727,578,7,2,58.17,1.29,116.34
1728,578,68,5,838.2,195.57,4191.0
1729,578,2,4,443.74,80.22,1774.96
1730,578,50,5,1752.43,320.68,8762.15
1731,579,14,5,327.59,33.67,1637.95
1732,580,70,2,781.99,149.04,1563.98
1733,580,78,1,1887.76,463.7,1887.76
1734,580,10,5,346.29,44.75,1731.45
1735,580,43,1,1955.17,518.89,1955.17
1736,580,37,5,727.97,97.42,3639.85
1737,581,49,5,1338.83,338.18,6694.15
1738,581,9,5,1965.65,72.73,9828.25
1739,581,44,5,1510.2,414.89,7551.0
1740,582,36,2,492.39,36.93,984.78
1741,582,58,1,112.96,31.59,112.96
1742,582,5,3,542.0,73.23,1626.0
1743,582,7,2,1293.62,276.44,2587.24
1744,582,62,4,667.78,49.77,2671.12
1745,583,15,4,80.79,23.29,323.16
1746,583,51,5,547.99,41.21,2739.95
1747,584,6,3,805.81,55.07,2417.43
1748,584,3,3,937.59,198.9,2812.77
1749,584,17,2,1944.91,411.69,3889.82
1750,585,84,1,426.06,4.91,426.06
1751,585,61,1,112.83,4.43,112.83
1752,585,16,5,1973.62,12.14,9868.1
1753,586,59,1,798.83,114.14,798.83
1754,586,98,2,1157.24,120.04,2314.48
1755,586,61,2,1029.11,50.35,2058.22
1756,587,44,1,1351.2,264.93,1351.2
1757,587,38,4,1905.42,346.68,7621.68
1758,587,91,1,280.48,6.84,280.48
1759,587,40,5,75.87,9.11,379.35
1760,587,53,3,1530.12,17.04,4590.36
1761,588,71,5,634.77,42.49,3173.85
1762,588,38,2,1746.08,508.29,3492.16
1763,588,10,4,1516.42,346.0,6065.68
1764,589,74,2,1189.54,342.78,2379.08
1765,589,36,5,1538.64,87.03,7693.2
1766,589,15,1,325.63,91.79,325.63
1767,589,16,2,1563.86,368.8,3127.72
1768,589,71,4,1633.58,405.48,6534.32
1769,590,68,1,1306.43,177.71,1306.43
1770,591,65,3,311.42,7.19,934.26
1771,591,76,2,1294.12,359.85,2588.24
1772,592,18,5,105.22,13.23,526.1
1773,592,49,1,1542.47,128.04,1542.47
1774,593,32,5,1652.92,265.18,8264.6
1775,594,2,4,1367.18,326.0,5468.72
1776,595,66,2,1954.83,282.88,3909.66
1777,596,84,3,1767.93,111.12,5303.79
1778,596,50,1,615.88,13.63,615.88
1779,597,61,5,725.96,28.54,3629.8
1780,597,44,5,1452.38,48.24,7261.9
1781,598,21,3,337.55,83.2,1012.65
1782,598,84,2,1429.98,294.95,2859.96
1783,598,60,2,910.16,41.77,1820.32
1784,598,95,4,1249.34,306.25,4997.36
1785,599,15,4,681.62,6.92,2726.48
1786,600,41,2,502.45,32.87,1004.9
1787,600,85,3,226.16,9.66,678.48
1788,600,1,1,1448.34,287.83,1448.34
1789,600,38,2,863.03,43.08,1726.06
1790,600,45,5,670.59,198.06,3352.95
1791,601,29,2,477.78,81.16,955.56
1792,601,85,5,1071.91,26.94,5359.55
1793,601,78,4,1132.81,103.03,4531.24
1794,601,99,3,262.46,57.45,787.38
1795,602,37,5,1664.57,297.64,8322.85
1796,602,6,2,1825.75,339.25,3651.5
1797,602,47,3,1252.91,21.74,3758.73
1798,602,65,1,283.81,33.71,283.81
1799,603,64,3,1970.76,189.6,5912.28
1800,603,95,4,1215.74,221.71,4862.96
1801,603,93,5,1047.72,34.2,5238.6
1802,603,83,2,679.25,162.65,1358.5
1803,603,99,4,602.71,124.03,2410.84
1804,604,94,5,1702.15,156.71,8510.75
1805,604,23,4,485.86,134.45,1943.44
1806,604,1,3,262.36,74.11,787.08
1807,605,88,4,454.58,65.26,1818.32
1808,605,56,4,1701.94,466.59,6807.76
1809,605,39,2,54.91,3.07,109.82
1810,606,100,1,258.47,48.17,258.47
1811,606,3,3,1238.33,257.91,3714.99
1812,607,23,2,1082.2,156.1,2164.4
1813,608,99,4,1171.46,200.12,4685.84
1814,608,72,5,19.02,2.06,95.1
1815,609,7,3,1065.11,14.35,3195.33
1816,610,35,1,1812.61,106.61,1812.61
1817,610,55,4,1565.14,285.6,6260.56
1818,611,43,2,1415.34,320.93,2830.68
1819,611,11,4,1559.82,368.52,6239.28
1820,611,8,4,96.99,7.4,387.96
1821,611,22,4,1418.52,284.63,5674.08
1822,611,26,5,526.77,45.64,2633.85
1823,612,66,3,158.68,9.06,476.04
1824,613,97,3,1167.88,108.86,3503.64
1825,613,5,1,832.86,122.69,832.86
1826,613,62,1,1175.68,131.77,1175.68
1827,613,14,3,1179.77,129.34,3539.31
1828,614,12,3,211.55,6.75,634.65
1829,614,10,2,625.93,150.47,1251.86
1830,614,19,1,453.55,88.58,453.55
1831,614,23,5,1300.97,123.01,6504.85
1832,615,94,4,176.74,35.31,706.96
1833,615,40,4,1721.27,294.59,6885.08
1834,615,56,2,1235.63,185.36,2471.26
1835,616,55,2,274.42,33.65,548.84
1836,617,3,3,1132.64,312.52,3397.92
1837,617,28,2,493.76,136.31,987.52
1838,617,66,4,1725.87,94.23,6903.48
1839,617,91,1,636.29,90.65,636.29
1840,618,99,1,1482.3,176.31,1482.3
1841,618,68,5,919.12,168.7,4595.6
1842,618,70,5,1245.66,128.78,6228.3
1843,618,48,2,108.73,29.59,217.46
1844,618,96,1,1870.48,288.76,1870.48
1845,619,21,1,622.39,10.14,622.39
1846,620,2,2,962.15,198.52,1924.3
1847,621,20,3,636.12,182.39,1908.36
1848,621,18,2,889.71,185.96,1779.42
1849,621,17,4,823.53,5.81,3294.12
1850,621,91,1,710.57,14.84,710.57
1851,622,25,3,1070.35,129.59,3211.05
1852,623,58,1,1546.22,289.37,1546.22
1853,623,71,1,1887.55,235.25,1887.55
1854,623,17,3,1981.05,312.19,5943.15
1855,623,15,4,1684.4,317.56,6737.6
1856,623,16,5,1518.84,282.43,7594.2
1857,624,54,4,1124.23,67.92,4496.92
1858,624,77,2,1286.05,207.62,2572.1
1859,624,85,1,1915.23,285.19,1915.23
1860,624,29,4,529.44,16.41,2117.76
1861,625,6,3,575.16,152.87,1725.48
1862,626,71,1,1038.06,91.13,1038.06
1863,626,83,3,1012.01,58.42,3036.03
1864,626,75,3,99.17,11.24,297.51
1865,627,23,1,1444.05,164.95,1444.05
1866,627,83,2,1348.48,374.91,2696.96
1867,627,8,2,1742.7,58.15,3485.4
1868,627,2,4,1886.6,140.17,7546.4
1869,627,61,3,769.91,144.27,2309.73
1870,628,96,4,213.71,34.32,854.84
1871,629,56,3,1775.47,440.31,5326.41
1872,629,37,2,1404.46,373.76,2808.92
1873,629,21,5,1348.71,21.92,6743.55
1874,629,23,1,215.27,39.82,215.27
1875,629,20,1,1980.11,570.75,1980.11
1876,630,86,5,851.55,61.86,4257.75
1877,630,43,1,565.99,68.78,565.99
1878,631,39,1,100.75,15.98,100.75
1879,631,75,5,1615.5,35.51,8077.5
1880,631,93,1,171.55,29.0,171.55
1881,631,57,5,360.85,83.2,1804.25
1882,631,41,1,640.65,0.66,640.65
1883,632,2,4,1728.32,362.64,6913.28
1884,632,38,3,601.32,117.32,1803.96
1885,632,95,5,659.29,179.29,3296.45
1886,633,9,3,1954.27,210.02,5862.81
1887,634,76,4,592.66,81.54,2370.64
1888,634,21,3,1098.27,141.88,3294.81
1889,634,57,3,455.66,72.12,1366.98
1890,634,11,4,1869.45,83.18,7477.8
1891,634,56,4,393.09,97.56,1572.36
1892,635,40,2,1757.14,386.43,3514.28
1893,635,36,5,1523.22,17.56,7616.1
1894,636,93,5,1230.89,98.41,6154.45
1895,636,34,3,1884.5,462.19,5653.5
1896,636,6,4,1990.82,130.63,7963.28
1897,637,71,5,1349.83,242.78,6749.15
1898,637,10,2,1513.86,425.91,3027.72
1899,637,28,2,1170.84,163.28,2341.68
1900,638,70,5,1808.89,375.48,9044.45
1901,638,61,3,126.66,28.83,379.98
1902,639,75,4,543.14,146.97,2172.56
1903,639,42,1,689.83,142.78,689.83
1904,639,88,3,1694.86,253.99,5084.58
1905,639,57,5,996.5,75.61,4982.5
1906,639,43,1,1578.37,21.84,1578.37
1907,640,11,1,202.49,41.5,202.49
1908,640,61,2,1735.09,406.54,3470.18
1909,641,77,1,1953.44,145.08,1953.44
1910,641,78,3,582.43,94.95,1747.29
1911,641,7,1,650.42,1.59,650.42
1912,642,90,5,1045.08,241.75,5225.4
1913,642,35,1,537.09,86.06,537.09
1914,642,41,1,1141.24,168.95,1141.24
1915,643,54,1,1116.58,174.07,1116.58
1916,643,32,3,709.18,182.39,2127.54
1917,643,31,4,1123.87,299.94,4495.48
1918,643,41,3,1792.39,464.99,5377.17
1919,644,72,4,1580.69,300.09,6322.76
1920,644,16,2,1241.45,78.67,2482.9
1921,644,45,5,682.66,130.07,3413.3
1922,644,62,1,345.82,50.44,345.82
1923,645,35,5,1236.45,187.98,6182.25
1924,645,11,4,1901.68,0.99,7606.72
1925,645,42,3,1576.16,369.12,4728.48
1926,645,37,2,140.22,40.87,280.44
1927,645,46,2,1548.18,192.73,3096.36
1928,646,58,5,539.14,75.86,2695.7
1929,646,15,4,1807.14,240.62,7228.56
1930,647,87,2,479.97,121.15,959.94
1931,648,40,2,860.01,205.67,1720.02
1932,649,67,2,116.56,17.17,233.12
1933,649,77,1,64.26,6.06,64.26
1934,649,70,1,692.91,142.29,692.91
1935,650,77,4,461.03,90.15,1844.12
1936,650,68,5,928.6,64.97,4643.0
1937,651,56,3,208.94,1.96,626.82
1938,651,47,3,891.3,190.39,2673.9
1939,652,90,1,545.82,5.5,545.82
1940,652,14,5,1197.35,132.47,5986.75
1941,653,69,1,1430.16,393.42,1430.16
1942,653,22,5,266.56,1.98,1332.8
1943,653,45,5,1858.88,36.86,9294.4
1944,653,24,2,1747.82,393.42,3495.64
1945,653,65,5,1771.62,491.09,8858.1
1946,654,82,3,1357.2,263.59,4071.6
1947,654,34,1,1885.6,392.52,1885.6
1948,654,13,2,72.3,10.31,144.6
1949,654,51,5,883.31,229.3,4416.55
1950,654,52,5,1100.33,17.16,5501.65
1951,655,25,5,1209.47,282.22,6047.35
1952,655,20,5,1489.85,356.07,7449.25
1953,655,92,2,331.5,23.25,663.0
1954,656,14,1,1259.46,215.01,1259.46
1955,656,35,5,1234.69,112.28,6173.45
1956,656,31,4,695.57,96.9,2782.28
1957,656,40,2,1021.45,197.33,2042.9
1958,656,21,5,122.96,7.04,614.8
1959,657,72,2,1123.51,161.35,2247.02
1960,657,86,5,1557.87,452.85,7789.35
1961,658,14,3,1851.47,292.94,5554.41
1962,658,100,1,1732.37,112.82,1732.37
1963,659,71,4,49.91,10.52,199.64
1964,659,6,3,1896.97,298.71,5690.91
1965,660,49,2,280.38,46.83,560.76
1966,660,86,2,1580.38,144.51,3160.76
1967,661,71,5,1000.69,110.14,5003.45
1968,661,84,5,1492.45,365.26,7462.25
1969,661,20,1,959.55,115.54,959.55
1970,661,22,4,1770.62,120.66,7082.48
1971,661,62,3,791.7,60.64,2375.1
1972,662,24,5,879.64,55.03,4398.2
1973,663,66,1,1680.31,129.59,1680.31
1974,664,76,2,1942.33,81.54,3884.66
1975,664,53,1,1257.29,127.28,1257.29
1976,665,54,3,1668.56,126.88,5005.68
1977,665,73,3,154.65,22.6,463.95
1978,665,94,3,656.31,188.09,1968.93
1979,665,46,3,690.24,111.22,2070.72
1980,665,52,2,1458.1,41.98,2916.2
1981,666,54,5,1896.95,559.79,9484.75
1982,666,52,3,935.77,88.95,2807.31
1983,666,76,5,1228.36,213.69,6141.8
1984,666,74,2,1339.54,328.13,2679.08
1985,666,50,3,440.99,131.89,1322.97
1986,667,25,4,1217.5,145.47,4870.0
1987,667,41,3,54.53,11.62,163.59
1988,667,46,1,311.53,16.64,311.53
1989,667,74,4,320.85,15.66,1283.4
1990,667,17,3,490.7,59.16,1472.1
1991,668,34,5,861.1,190.19,4305.5
1992,669,87,2,669.67,16.23,1339.34
1993,669,4,1,1522.24,406.97,1522.24
1994,669,67,4,1892.24,119.33,7568.96
1995,669,39,4,1435.83,136.82,5743.32
1996,670,3,4,1298.1,24.6,5192.4
1997,670,23,4,1809.02,378.45,7236.08
1998,670,89,5,838.92,59.16,4194.6
1999,670,8,4,301.45,36.56,1205.8
2000,671,60,3,1063.51,235.6,3190.53
2001,671,90,5,1456.37,320.03,7281.85
2002,671,29,3,751.71,141.82,2255.13
2003,671,88,1,1305.15,248.17,1305.15
2004,672,90,1,672.6,153.3,672.6
2005,673,57,1,1625.38,216.5,1625.38
2006,673,41,3,1731.27,27.96,5193.81
2007,673,33,2,1190.82,261.18,2381.64
2008,674,98,1,323.85,70.21,323.85
2009,675,5,4,1158.61,284.45,4634.44
2010,676,35,5,1671.63,187.44,8358.15
2011,676,84,1,895.59,73.34,895.59
2012,677,43,1,1693.65,320.85,1693.65
2013,677,73,5,1466.02,309.05,7330.1
2014,677,68,3,1344.16,109.68,4032.48
